ANO;LOCALIDAD_RESIDENCIA;SEXO;CASOS;MUERTES;
2020;17 - La Candelaria;F;89;1;
2020;17 - La Candelaria;M;91;1;
2020;17 - La Candelaria;F;69;1;
2020;17 - La Candelaria;M;66;1;
2020;17 - La Candelaria;F;64;;
2020;17 - La Candelaria;M;63;6;
2020;17 - La Candelaria;F;30;2;
2020;17 - La Candelaria;M;48;6;
2020;17 - La Candelaria;F;19;1;
2020;17 - La Candelaria;M;34;8;
2020;17 - La Candelaria;F;14;1;
2020;17 - La Candelaria;M;21;2;
2020;17 - La Candelaria;F;10;;
2020;17 - La Candelaria;M;14;6;
2020;17 - La Candelaria;F;10;1;
2020;17 - La Candelaria;M;8;2;
2020;17 - La Candelaria;F;2;1;
2020;17 - La Candelaria;M;4;1;
2020;18 - Rafael Uribe Uribe;F;52;1;
2020;18 - Rafael Uribe Uribe;M;53;;
2020;18 - Rafael Uribe Uribe;F;128;;
2020;18 - Rafael Uribe Uribe;M;161;;
2020;18 - Rafael Uribe Uribe;F;210;;
2020;18 - Rafael Uribe Uribe;M;218;;
2020;18 - Rafael Uribe Uribe;F;292;;
2020;18 - Rafael Uribe Uribe;M;332;;
2020;18 - Rafael Uribe Uribe;F;522;;
2020;18 - Rafael Uribe Uribe;M;462;;
2020;18 - Rafael Uribe Uribe;F;1173;1;
2020;18 - Rafael Uribe Uribe;M;1076;;
2020;18 - Rafael Uribe Uribe;F;1601;3;
2020;18 - Rafael Uribe Uribe;M;1477;1;
2020;18 - Rafael Uribe Uribe;F;1473;1;
2020;18 - Rafael Uribe Uribe;M;1486;4;
2020;18 - Rafael Uribe Uribe;F;1284;2;
2020;18 - Rafael Uribe Uribe;M;1382;9;
2020;18 - Rafael Uribe Uribe;F;1032;2;
2020;18 - Rafael Uribe Uribe;M;1146;12;
2020;18 - Rafael Uribe Uribe;F;886;6;
2020;18 - Rafael Uribe Uribe;M;919;9;
2020;18 - Rafael Uribe Uribe;F;921;10;
2020;18 - Rafael Uribe Uribe;M;879;31;
2020;18 - Rafael Uribe Uribe;F;788;19;
2020;18 - Rafael Uribe Uribe;M;841;37;
2020;18 - Rafael Uribe Uribe;F;604;17;
2020;18 - Rafael Uribe Uribe;M;661;43;
2020;18 - Rafael Uribe Uribe;F;404;23;
2020;18 - Rafael Uribe Uribe;M;494;61;
2020;18 - Rafael Uribe Uribe;F;294;25;
2020;18 - Rafael Uribe Uribe;M;337;63;
2020;18 - Rafael Uribe Uribe;F;218;29;
2020;18 - Rafael Uribe Uribe;M;248;54;
2020;18 - Rafael Uribe Uribe;F;169;33;
2020;18 - Rafael Uribe Uribe;M;153;56;
2020;18 - Rafael Uribe Uribe;F;74;18;
2020;18 - Rafael Uribe Uribe;M;75;31;
2020;18 - Rafael Uribe Uribe;F;49;17;
2020;18 - Rafael Uribe Uribe;M;23;11;
2020;18 - Rafael Uribe Uribe;F;15;4;
2020;18 - Rafael Uribe Uribe;M;11;4;
2020;19 - Ciudad Bolívar;F;103;;
2020;19 - Ciudad Bolívar;M;94;;
2020;19 - Ciudad Bolívar;F;261;1;
2020;19 - Ciudad Bolívar;M;239;;
2020;19 - Ciudad Bolívar;F;365;;
2020;19 - Ciudad Bolívar;M;341;;
2020;19 - Ciudad Bolívar;F;550;;
2020;19 - Ciudad Bolívar;M;530;;
2020;19 - Ciudad Bolívar;F;792;;
2020;19 - Ciudad Bolívar;M;708;;
2020;19 - Ciudad Bolívar;F;1835;3;
2020;19 - Ciudad Bolívar;M;1462;1;
2020;19 - Ciudad Bolívar;F;2255;2;
2020;19 - Ciudad Bolívar;M;1872;4;
2020;19 - Ciudad Bolívar;F;2032;1;
2020;19 - Ciudad Bolívar;M;1856;4;
2020;19 - Ciudad Bolívar;F;1933;3;
2020;19 - Ciudad Bolívar;M;1596;7;
2020;19 - Ciudad Bolívar;F;1397;3;
2020;19 - Ciudad Bolívar;M;1254;11;
2020;19 - Ciudad Bolívar;F;1219;2;
2020;19 - Ciudad Bolívar;M;1021;15;
2020;19 - Ciudad Bolívar;F;1200;15;
2020;19 - Ciudad Bolívar;M;922;33;
2020;19 - Ciudad Bolívar;F;1001;23;
2020;19 - Ciudad Bolívar;M;855;42;
2020;19 - Ciudad Bolívar;F;727;19;
2020;19 - Ciudad Bolívar;M;657;49;
2020;19 - Ciudad Bolívar;F;466;24;
2020;19 - Ciudad Bolívar;M;446;56;
2020;19 - Ciudad Bolívar;F;332;35;
2020;19 - Ciudad Bolívar;M;370;76;
2020;19 - Ciudad Bolívar;F;241;35;
2020;19 - Ciudad Bolívar;M;239;59;
2020;19 - Ciudad Bolívar;F;153;31;
2020;19 - Ciudad Bolívar;M;131;36;
2020;19 - Ciudad Bolívar;F;75;21;
2020;19 - Ciudad Bolívar;M;54;19;
2020;19 - Ciudad Bolívar;F;35;15;
2020;19 - Ciudad Bolívar;M;15;7;
2020;19 - Ciudad Bolívar;F;12;6;
2020;19 - Ciudad Bolívar;M;5;3;
2020;19 - Ciudad Bolívar;F;1;;
2020;19 - Ciudad Bolívar;M;1;1;
2020;20 - Sumapaz;M;1;;
2020;20 - Sumapaz;M;2;;
2020;20 - Sumapaz;F;4;;
2020;20 - Sumapaz;M;1;;
2020;20 - Sumapaz;F;1;;
2020;20 - Sumapaz;M;1;;
2020;20 - Sumapaz;F;2;;
2020;20 - Sumapaz;M;1;;
2020;20 - Sumapaz;F;1;;
2020;22 - En Rev_Loc;F;28;;
2020;22 - En Rev_Loc;M;25;1;
2020;22 - En Rev_Loc;F;77;;
2020;22 - En Rev_Loc;M;80;;
2020;22 - En Rev_Loc;F;97;;
2020;22 - En Rev_Loc;M;104;;
2020;22 - En Rev_Loc;F;137;;
2020;22 - En Rev_Loc;M;154;;
2020;22 - En Rev_Loc;F;241;;
2020;22 - En Rev_Loc;M;277;;
2020;22 - En Rev_Loc;F;551;1;
2020;22 - En Rev_Loc;M;561;;
2020;22 - En Rev_Loc;F;669;;
2020;22 - En Rev_Loc;M;716;;
2020;22 - En Rev_Loc;F;664;;
2020;22 - En Rev_Loc;M;710;;
2020;22 - En Rev_Loc;F;569;;
2020;22 - En Rev_Loc;M;679;;
2020;22 - En Rev_Loc;F;494;;
2020;22 - En Rev_Loc;M;516;;
2020;22 - En Rev_Loc;F;325;;
2020;22 - En Rev_Loc;M;325;;
2020;22 - En Rev_Loc;F;330;1;
2020;22 - En Rev_Loc;M;354;1;
2020;22 - En Rev_Loc;F;274;2;
2020;22 - En Rev_Loc;M;252;2;
2020;22 - En Rev_Loc;F;218;2;
2020;22 - En Rev_Loc;M;203;2;
2020;22 - En Rev_Loc;F;135;;
2020;22 - En Rev_Loc;M;139;1;
2020;22 - En Rev_Loc;F;106;2;
2020;22 - En Rev_Loc;M;74;;
2020;22 - En Rev_Loc;F;50;1;
2020;22 - En Rev_Loc;M;49;1;
2020;22 - En Rev_Loc;F;39;1;
2020;22 - En Rev_Loc;M;34;1;
2020;22 - En Rev_Loc;F;14;;
2020;22 - En Rev_Loc;M;13;;
2020;22 - En Rev_Loc;F;8;;
2020;22 - En Rev_Loc;M;6;;
2020;22 - En Rev_Loc;F;1;;
2020;22 - En Rev_Loc;M;1;;
2020;22 - En Rev_Loc;F;2;;
2020;99 - Localidad Desconocida;F;13;;
2020;99 - Localidad Desconocida;M;10;;
2020;99 - Localidad Desconocida;F;22;;
2020;99 - Localidad Desconocida;M;34;;
2020;99 - Localidad Desconocida;F;33;;
2020;99 - Localidad Desconocida;M;32;;
2020;99 - Localidad Desconocida;F;43;;
2020;99 - Localidad Desconocida;M;37;;
2020;99 - Localidad Desconocida;F;82;;
2020;99 - Localidad Desconocida;M;79;1;
2020;99 - Localidad Desconocida;F;214;2;
2020;99 - Localidad Desconocida;M;230;;
2020;99 - Localidad Desconocida;F;301;1;
2020;99 - Localidad Desconocida;M;331;1;
2020;99 - Localidad Desconocida;F;298;;
2020;99 - Localidad Desconocida;M;322;2;
2020;99 - Localidad Desconocida;F;263;1;
2020;99 - Localidad Desconocida;M;360;;
2020;99 - Localidad Desconocida;F;203;;
2020;99 - Localidad Desconocida;M;279;;
2020;99 - Localidad Desconocida;F;149;3;
2020;99 - Localidad Desconocida;M;205;4;
2020;99 - Localidad Desconocida;F;165;6;
2020;99 - Localidad Desconocida;M;185;5;
2020;99 - Localidad Desconocida;F;133;5;
2020;99 - Localidad Desconocida;M;147;6;
2020;99 - Localidad Desconocida;F;95;7;
2020;99 - Localidad Desconocida;M;102;11;
2020;99 - Localidad Desconocida;F;59;5;
2020;99 - Localidad Desconocida;M;70;13;
2020;99 - Localidad Desconocida;F;40;8;
2020;99 - Localidad Desconocida;M;57;13;
2020;99 - Localidad Desconocida;F;25;3;
2020;99 - Localidad Desconocida;M;39;8;
2020;99 - Localidad Desconocida;F;21;7;
2020;99 - Localidad Desconocida;M;39;13;
2020;99 - Localidad Desconocida;F;15;3;
2020;99 - Localidad Desconocida;M;15;6;
2020;99 - Localidad Desconocida;F;5;2;
2020;99 - Localidad Desconocida;M;5;3;
2020;99 - Localidad Desconocida;F;2;;
2020;99 - Localidad Desconocida;M;1;1;
2021;01 - Usaquén;F;100;;
2021;01 - Usaquén;M;130;;
2021;01 - Usaquén;F;572;1;
2021;01 - Usaquén;M;644;;
2021;01 - Usaquén;F;943;;
2021;01 - Usaquén;M;952;;
2021;01 - Usaquén;F;1258;;
2021;01 - Usaquén;M;1332;;
2021;01 - Usaquén;F;2171;;
2021;01 - Usaquén;M;2012;;
2021;01 - Usaquén;F;3940;2;
2021;01 - Usaquén;M;3330;1;
2021;01 - Usaquén;F;4931;4;
2021;01 - Usaquén;M;4314;3;
2021;01 - Usaquén;F;4816;3;
2021;01 - Usaquén;M;4187;3;
2021;01 - Usaquén;F;4300;6;
2021;01 - Usaquén;M;4012;14;
2021;01 - Usaquén;F;4152;10;
2021;01 - Usaquén;M;3537;20;
2021;01 - Usaquén;F;3357;13;
2021;01 - Usaquén;M;2712;44;
2021;01 - Usaquén;F;2959;19;
2021;01 - Usaquén;M;2298;54;
2021;01 - Usaquén;F;2727;28;
2021;01 - Usaquén;M;2129;58;
2021;01 - Usaquén;F;2165;50;
2021;01 - Usaquén;M;1814;87;
2021;01 - Usaquén;F;1453;53;
2021;01 - Usaquén;M;1062;82;
2021;01 - Usaquén;F;1092;66;
2021;01 - Usaquén;M;832;89;
2021;01 - Usaquén;F;705;75;
2021;01 - Usaquén;M;551;97;
2021;01 - Usaquén;F;461;55;
2021;01 - Usaquén;M;391;83;
2021;01 - Usaquén;F;301;63;
2021;01 - Usaquén;M;222;81;
2021;01 - Usaquén;F;176;45;
2021;01 - Usaquén;M;101;38;
2021;01 - Usaquén;F;39;7;
2021;01 - Usaquén;M;12;5;
2021;01 - Usaquén;F;11;3;
2021;01 - Usaquén;M;3;1;
2021;02 - Chapinero;F;32;1;
2021;02 - Chapinero;M;34;;
2021;02 - Chapinero;F;192;;
2021;02 - Chapinero;M;192;;
2021;02 - Chapinero;F;290;;
2021;02 - Chapinero;M;297;;
2021;02 - Chapinero;F;348;;
2021;02 - Chapinero;M;389;;
2021;02 - Chapinero;F;718;;
2021;02 - Chapinero;M;613;;
2021;02 - Chapinero;F;1442;;
2021;02 - Chapinero;M;1176;;
2021;02 - Chapinero;F;2076;1;
2021;02 - Chapinero;M;1808;1;
2021;02 - Chapinero;F;2036;;
2021;02 - Chapinero;M;1985;4;
2021;02 - Chapinero;F;1705;1;
2021;02 - Chapinero;M;1693;5;
2021;02 - Chapinero;F;1401;;
2021;02 - Chapinero;M;1422;9;
2021;02 - Chapinero;F;1146;8;
2021;02 - Chapinero;M;1070;10;
2021;02 - Chapinero;F;1015;11;
2021;02 - Chapinero;M;867;13;
2021;02 - Chapinero;F;869;8;
2021;02 - Chapinero;M;804;29;
2021;02 - Chapinero;F;767;14;
2021;02 - Chapinero;M;646;28;
2021;02 - Chapinero;F;505;18;
2021;02 - Chapinero;M;371;21;
2021;02 - Chapinero;F;310;22;
2021;02 - Chapinero;M;276;29;
2021;02 - Chapinero;F;220;19;
2021;02 - Chapinero;M;212;37;
2021;02 - Chapinero;F;132;23;
2021;02 - Chapinero;M;110;29;
2021;02 - Chapinero;F;84;19;
2021;02 - Chapinero;M;68;16;
2021;02 - Chapinero;F;48;10;
2021;02 - Chapinero;M;33;14;
2021;02 - Chapinero;F;12;6;
2021;02 - Chapinero;M;6;2;
2021;02 - Chapinero;F;2;1;
2021;02 - Chapinero;M;2;;
2021;03 - Santa Fe;F;26;;
2021;03 - Santa Fe;M;32;;
2021;03 - Santa Fe;F;86;;
2021;03 - Santa Fe;M;85;;
2021;03 - Santa Fe;F;123;;
2021;03 - Santa Fe;M;144;;
2021;03 - Santa Fe;F;268;;
2021;03 - Santa Fe;M;261;;
2021;03 - Santa Fe;F;448;;
2021;03 - Santa Fe;M;362;1;
2021;03 - Santa Fe;F;874;1;
2021;03 - Santa Fe;M;754;1;
2021;03 - Santa Fe;F;1088;3;
2021;03 - Santa Fe;M;982;;
2021;03 - Santa Fe;F;1010;1;
2021;03 - Santa Fe;M;970;2;
2021;03 - Santa Fe;F;917;1;
2021;03 - Santa Fe;M;927;1;
2021;03 - Santa Fe;F;758;2;
2021;03 - Santa Fe;M;766;12;
2021;03 - Santa Fe;F;666;8;
2021;03 - Santa Fe;M;563;14;
2021;03 - Santa Fe;F;559;6;
2021;03 - Santa Fe;M;511;11;
2021;03 - Santa Fe;F;554;8;
2021;03 - Santa Fe;M;447;19;
2021;03 - Santa Fe;F;356;16;
2021;03 - Santa Fe;M;387;22;
2021;03 - Santa Fe;F;243;16;
2021;03 - Santa Fe;M;251;22;
2021;03 - Santa Fe;F;162;16;
2021;03 - Santa Fe;M;161;26;
2021;03 - Santa Fe;F;110;9;
2021;03 - Santa Fe;M;105;29;
2021;03 - Santa Fe;F;60;22;
2021;03 - Santa Fe;M;60;14;
2021;03 - Santa Fe;F;37;11;
2021;03 - Santa Fe;M;30;14;
2021;03 - Santa Fe;F;14;6;
2021;03 - Santa Fe;M;12;4;
2021;03 - Santa Fe;F;3;2;
2021;03 - Santa Fe;M;1;;
2021;04 - San Cristóbal;F;58;;
2021;04 - San Cristóbal;M;73;;
2021;04 - San Cristóbal;F;227;;
2021;04 - San Cristóbal;M;213;1;
2021;04 - San Cristóbal;F;358;;
2021;04 - San Cristóbal;M;348;;
2021;04 - San Cristóbal;F;670;;
2021;04 - San Cristóbal;M;595;;
2021;04 - San Cristóbal;F;1043;1;
2021;04 - San Cristóbal;M;906;;
2021;04 - San Cristóbal;F;1980;;
2021;04 - San Cristóbal;M;1598;1;
2021;04 - San Cristóbal;F;2321;1;
2021;04 - San Cristóbal;M;1992;2;
2021;04 - San Cristóbal;F;2145;4;
2021;04 - San Cristóbal;M;1771;6;
2021;04 - San Cristóbal;F;1994;10;
